gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.0,a_fitted_matched,draw15,9.972125,0.32308519674568964,27.65636019303354,-0.05664361092619433,0.81585,0.997075
1.0,a_fitted_matched,draw16,9.9673474,0.32314730387893537,27.778808327451745,-0.05655612544771831,0.817025,0.997
1.0,a_fitted_matched,draw17,9.996489,0.3224689004524995,27.909879993049238,-0.05655376244709409,0.8168,0.997075
1.0,a_fitted_matched,draw18,9.982377,0.3225023257273674,27.5692552548842,-0.05672268772975199,0.8151,0.99705
1.0,a_fitted_matched,draw19,9.9820423,0.32270885408135297,27.662710046575157,-0.05676866737094406,0.815725,0.997
1.0,b_leakonly_sigma1,draw0,9.956317,,27.46334108921218,0.0678946435254264,0.76165,0.0
1.0,b_leakonly_sigma1,draw1,9.957732,,27.927702589941944,0.06769163320929165,0.763675,0.0
1.0,b_leakonly_sigma1,draw2,9.943396,,27.836183112179015,0.06767535771104649,0.7635,0.0
1.0,b_leakonly_sigma1,draw3,9.986501,,27.54183830757054,0.06805629303028507,0.76185,0.0
1.0,b_leakonly_sigma1,draw4,9.9106014,,27.678072391448254,0.06768731132885507,0.763325,0.0
1.0,b_leakonly_sigma1,draw5,9.926796,,27.657792704813595,0.0677155065722647,0.762925,0.0
1.0,b_leakonly_sigma1,draw6,9.972529399999999,,27.871189525877078,0.06750402081305451,0.76385,0.0
1.0,b_leakonly_sigma1,draw7,9.9597454,,27.864811211836518,0.06786119712096497,0.76315,0.0
1.0,b_leakonly_sigma1,draw8,9.982489300000001,,27.865171711489776,0.06759599333299028,0.763525,0.0
1.0,b_leakonly_sigma1,draw9,9.985745999999999,,27.683394504750318,0.0679963982384022,0.761875,0.0
1.0,b_leakonly_sigma1,draw10,9.962802,,27.456684494737527,0.06795059564422974,0.761525,0.0
1.0,b_leakonly_sigma1,draw11,9.998793599999999,,27.729927420519697,0.06805766783117806,0.762275,0.0
1.0,b_leakonly_sigma1,draw12,9.995042,,27.979614540011273,0.06805548095618076,0.76305,0.0
1.0,b_leakonly_sigma1,draw13,9.9746,,27.703421209172163,0.06766557464053863,0.762825,0.0
