gain,variant,draw,g_nat,a_nat,v1_nat,slope_sim,acc_sim,frac_bounded
1.2,b_leakonly_matched,draw3,9.613334,,26.828679868510534,0.06701446252314062,0.810825,0.0
1.2,b_leakonly_matched,draw4,8.959564,,29.22477085553555,0.06467449876039126,0.833575,0.0
1.2,b_leakonly_matched,draw5,9.1202927,,27.61827213975564,0.06544874730492672,0.8223,0.0
1.2,b_leakonly_matched,draw6,9.682586,,28.553065133183868,0.06635458028811007,0.822875,0.0
1.2,b_leakonly_matched,draw7,9.7940576,,28.986328795403537,0.06718801738495084,0.824475,0.0
1.2,b_leakonly_matched,draw8,9.5370007,,27.214403429526065,0.06661510479767872,0.8135,0.0
1.2,b_leakonly_matched,draw9,9.848671,,27.611756266636867,0.06715475066676294,0.8134,0.0
1.2,b_leakonly_matched,draw10,9.1165304,,25.95520027663532,0.06637584072612467,0.804075,0.0
1.2,b_leakonly_matched,draw11,9.9893296,,27.404487939678788,0.06783653623023252,0.812775,0.0
1.2,b_leakonly_matched,draw12,9.467372,,28.391706753296113,0.06610888888971787,0.824475,0.0
1.2,b_leakonly_matched,draw13,9.427196,,27.906663956668844,0.06650504236602413,0.8206,0.0
1.2,b_leakonly_matched,draw14,9.675125999999999,,32.15652796111063,0.06403247327433355,0.8354,0.0
1.2,b_leakonly_matched,draw15,9.625468,,27.80012049774245,0.06654761287865518,0.817,0.0
1.2,b_leakonly_matched,draw16,8.8977647,,26.330002911751457,0.06542256330512145,0.81485,0.0
1.2,b_leakonly_matched,draw17,1.7522502000000002,,27.071781544774808,0.020292689770739315,0.892775,0.0
1.2,b_leakonly_matched,draw18,9.7824097,,26.988711672919848,0.06725978199868413,0.810925,0.0
1.2,b_leakonly_matched,draw19,9.638314,,27.477704154344668,0.06657871152112707,0.81665,0.0
